,identifier,language,code,label,Unnamed: 0
5298,146402-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select mediates from precomprehensively where benzol='"" + hoodmold + ""'"");",1,3485.0
5299,147535-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select brochantite from preimposing where angry=?);
sqlStatement.setString(1, data);
",0,3488.0
5300,146930-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select uplane from inyala where heelers='"" + moderationist + ""'"");",1,3489.0
5301,146930-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select axonemes from undeception where aesculus=?);
sqlStatement.setString(1, data);
",0,3490.0
5302,146930-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3491.0
5303,146930-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3492.0
5304,146930-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name='"" + data + ""'"");
",1,3493.0
5305,146930-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",0,3494.0
5306,148145-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update diapnoe set hitcount=hitcount+ 1 where metaethics='"" + negrophobia + ""'"");",1,3499.0
5307,148145-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nighnesses set hitcount=hitcount+ 1 where semiservile=?);
sqlStatement.setString(1, data);
",0,3500.0
5308,148145-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3501.0
5309,148145-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3502.0
5310,148145-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update chlamydate set hitcount=hitcount+ 1 where semelparous='"" + excrescence + ""'"");",1,3503.0
5311,148145-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update parapleuritis set hitcount=hitcount+ 1 where thrillingness=?);
sqlStatement.setString(1, data);
",0,3504.0
5312,140905-v1.0.0,java,"data = request.getParameter(""id"");
",1,3505.0
5313,140905-v1.0.0,good,"// Use prepared statements or parameterized queries to prevent SQL injection
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
pstmt.setString(1, request.getParameter(""id""));
ResultSet rs = pstmt.executeQuery();
",0,3506.0
5314,146809-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update frescoer set hitcount=hitcount+ 1 where flavoury='"" + nonenviably + ""'"");",1,3508.0
5315,146809-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update staphylinic set hitcount=hitcount+ 1 where hollaed=?);
sqlStatement.setString(1, data);
",0,3509.0
5316,146809-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3510.0
5317,146809-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3511.0
5318,146809-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update becard set hitcount=hitcount+ 1 where metroliner='"" + concaptive + ""'"");",1,3512.0
5319,146809-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nonimputation set hitcount=hitcount+ 1 where metapolitical=?);
sqlStatement.setString(1, data);
",0,3513.0
5320,147816-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3514.0
5321,147816-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
int rowCount = sqlStatement.executeUpdate();
",0,3515.0
5322,147847-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update mirthsomeness set hitcount=hitcount+ 1 where depose='"" + regenerators + ""'"");",1,3517.0
5323,147847-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update stingingness set hitcount=hitcount+ 1 where gnarred=?);
sqlStatement.setString(1, data);
",0,3518.0
5324,147847-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3519.0
5325,147847-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",0,3520.0
5326,147847-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update cantatas set hitcount=hitcount+ 1 where frizers='"" + hecatean + ""'"");",1,3521.0
5327,147847-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update automobilist set hitcount=hitcount+ 1 where teras=?);
sqlStatement.setString(1, data);
",0,3522.0
5328,146864-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3523.0
5329,146864-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3524.0
5330,148233-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3526.0
5331,148233-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name = ?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3527.0
5332,147549-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update imprest set hitcount=hitcount+ 1 where parameciums='"" + samory + ""'"");",1,3528.0
5333,147549-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update imperfectibility set hitcount=hitcount+ 1 where azonaphthalene=?);
sqlStatement.setString(1, names[i]);
",0,3529.0
5334,147549-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",1,3530.0
5335,147549-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",0,3531.0
5336,147549-v1.0.0,java,"String names[] = data.split(""-"");
sqlStatement = dbConnection.prepareStatement(""update blindest set hitcount=hitcount+ 1 where bloody='"" + hydrogenize + ""'"");",1,3532.0
5337,147549-v1.0.0,good,"String names[] = data.split(""-"");
sqlStatement = dbConnection.prepareStatement(""update derisive set hitcount=hitcount+ 1 where aissor=?);
for (int i = 0; i < names.length; i++)
{
    sqlStatement.setString(1, names[i]);
    sqlStatement.addBatch();
}
",0,3533.0
5338,148043-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3534.0
5339,148043-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3535.0
5340,146651-v1.0.0,java,"preparedStatement = connection.prepareStatement(""select encloses from kilty where id='"" + uid + ""'"");",1,3536.0
5341,146651-v1.0.0,good,"String id = ""0""; // Assume this is user input
preparedStatement = connection.prepareStatement(""select name from users where id=?"");
preparedStatement.setString(1, id);
",0,3537.0
5342,147165-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE cookie_value = ?"");
pstmt.setString(1, cookieSources[0].getValue());
ResultSet rs = pstmt.executeQuery();
",0,3539.0
5343,146929-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name='"" + data + ""'"");
",1,3540.0
5344,146929-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",0,3541.0
5345,146929-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3542.0
5346,146929-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3543.0
5347,146929-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select donor from overindustrialism where codbank='"" + kineses + ""'"");",1,3544.0
5348,146929-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from cutie where outstolen=?);
sqlStatement.setString(1, data);
",0,3545.0
5349,147221-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update noegenesis set hitcount=hitcount+ 1 where transmarginal='"" + parakilya + ""'"");",1,3546.0
5350,147221-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update odalisk set hitcount=hitcount+ 1 where nondesistence=?);
sqlStatement.setString(1, data);
",0,3547.0
5351,147221-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3548.0
5352,147221-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3549.0
5353,147221-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nonhabitually set hitcount=hitcount+ 1 where chamade='"" + christos + ""'"");",1,3550.0
5354,147221-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update lynnhaven set hitcount=hitcount+ 1 where deltidia=?);
sqlStatement.setString(1, data);
",0,3551.0
5355,146215-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select crescentiform from abilla where sterilisability='"" + afar + ""'"");",1,3552.0
5356,146215-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from mooters where minuteness=?);
sqlStatement.setString(1, data);
",0,3553.0
5357,146215-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3554.0
5358,146215-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3555.0
5359,146215-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select pericranium from papaverous where cytomorphosis='"" + ranked + ""'"");",1,3556.0
5360,146215-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select confest from mestome where remodelers=?);
sqlStatement.setString(1, data);
",0,3557.0
5361,147485-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update ostracoderm set hitcount=hitcount+ 1 where perforation='"" + bedmaker + ""'"");",1,3558.0
5362,147485-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update reprotect set hitcount=hitcount+ 1 where styptical=?);
sqlStatement.setString(1, data);
",0,3559.0
5363,147485-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3560.0
5364,147485-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.execute();
",0,3561.0
5365,147485-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update carbonylic set hitcount=hitcount+ 1 where trekboer='"" + preexclude + ""'"");",1,3562.0
5366,146207-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update cytoplasmic set hitcount=hitcount+ 1 where anatomise=?);
sqlStatement.setString(1, data);
",0,3563.0
5367,146207-v1.0.0,good,"PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE username = ?"");
stmt.setString(1, data);
",0,3564.0
5368,147229-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3565.0
5369,147229-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3566.0
5370,147133-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",0,3568.0
5371,147075-v1.0.0,java,"sqlStatement.setString(1, names[i]);
",1,3569.0
5372,147075-v1.0.0,good,"sqlStatement.setString(1, java.sql.PreparedStatement.escapeString(names[i]));
",0,3570.0
5373,147075-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",1,3571.0
5374,147075-v1.0.0,good,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",0,3572.0
5375,147075-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update proetus set hitcount=hitcount+ 1 where commutated='"" + inorganical + ""'"");",1,3573.0
5376,147075-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update asystolism set hitcount=hitcount+ 1 where distant=?);
sqlStatement.setString(1, names[i]);
",0,3574.0
5377,147305-v1.0.0,good,"String data = request.getParameter(""name"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
// Use the result set...
",0,3576.0
5378,147305-v1.0.0,good,"String data = request.getParameter(""name"");
PreparedStatement ps = connection.prepareStatement(""SELECT * FROM users WHERE name = ?"");
ps.setString(1, data);
ResultSet rs = ps.executeQuery();
",0,3578.0
5379,147305-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",0,3580.0
5380,148270-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3582.0
5381,148270-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",0,3583.0
5382,148313-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3584.0
5383,148313-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.executeUpdate() > 0;
",0,3585.0
5384,147589-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select relievo from archiepiscopacy where oselle='"" + mks + ""'"");",1,3586.0
5385,147589-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select sargonic from incontinuity where opulus=?);
sqlStatement.setString(1, data);
",0,3587.0
5386,147589-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3588.0
5387,147589-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3589.0
5388,147589-v1.0.0,java,"StringTokenizer tokenizer = new StringTokenizer(request.getQueryString(), ""&"");
while (tokenizer.hasMoreTokens())
{
    String token = tokenizer.nextToken();
    if(token.startsWith(""id=""))
    {
        data = token.substring(3);
        break;
    }
}
",1,3590.0
5389,147589-v1.0.0,good,"String id = request.getParameter(""id"");
if (id != null) {
    data = id;
}
",0,3591.0
5390,147092-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",1,3593.0
5391,147092-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    dbConnection = IO.getDBConnection();
    preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
    for (int i = 0; i < names.length; i++) {
        preparedStatement.setString(1, names[i]);
        preparedStatement.addBatch();
    }
    int resultsArray[] = preparedStatement.executeBatch();
    // rest of the code...
}
// rest of the code...
",0,3594.0
5392,147808-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update semiparallel set hitcount=hitcount+ 1 where trollies='"" + echogram + ""'"");",1,3596.0
5393,147808-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update nightwear set hitcount=hitcount+ 1 where clamorously=?);
sqlStatement.setString(1, data);
",0,3597.0
5394,147808-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3598.0
5395,147808-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",0,3599.0
5396,147808-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update gitanemuk set hitcount=hitcount+ 1 where opprobriated='"" + minable + ""'"");",1,3600.0
5397,147033-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update schiavona set hitcount=hitcount+ 1 where coal=?);
sqlStatement.setString(1, data);
",0,3601.0
5398,147033-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",0,3602.0
5399,147033-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3603.0
5400,147033-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3604.0
5401,147033-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update epigeum set hitcount=hitcount+ 1 where initiated='"" + waterwards + ""'"");",1,3605.0
5402,147033-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update aerodyne set hitcount=hitcount+ 1 where pseudo=?);
sqlStatement.setString(1, data);
",0,3606.0
5403,148324-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update palmette set hitcount=hitcount+ 1 where unomnipotently='"" + patty + ""'"");",1,3608.0
5404,148324-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update spellican set hitcount=hitcount+ 1 where fragileness=?);
sqlStatement.setString(1, data);
",0,3609.0
5405,148324-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3610.0
5406,148324-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3611.0
5407,148324-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update inferring set hitcount=hitcount+ 1 where subact='"" + cudgelling + ""'"");",1,3612.0
5408,148324-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update everlastingly set hitcount=hitcount+ 1 where hylotheism=?);
sqlStatement.setString(1, data);
",0,3613.0
5409,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update swiss set hitcount=hitcount+ 1 where shriner='"" + araliaceae + ""'"");",1,3615.0
5410,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update erasure set hitcount=hitcount+ 1 where pooli=?);
sqlStatement.setString(1, names[i]);
",0,3616.0
5411,147337-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",0,3617.0
5412,147337-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update overwalk set hitcount=hitcount+ 1 where poodles='"" + antelation + ""'"");",1,3618.0
5413,146296-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update kiaugh set hitcount=hitcount+ 1 where silvered=?);
sqlStatement.setString(1, names[i]);
",0,3621.0
5414,146296-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",0,3622.0
5415,146296-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3623.0
5416,146296-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.execute();
",0,3624.0
5417,146296-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update countershine set hitcount=hitcount+ 1 where camellike='"" + luxate + ""'"");",1,3625.0
5418,146296-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update seagoer set hitcount=hitcount+ 1 where prosthetist=?);
sqlStatement.setString(1, data);
",0,3626.0
5419,147545-v1.0.0,java,"data = request.getParameter(""name"");
baseObject.action(data , request, response);
",1,3627.0
5420,147545-v1.0.0,good,"String name = request.getParameter(""name"");
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
stmt.setString(1, name);
ResultSet rs = stmt.executeQuery();
// use the result set...
",0,3628.0
5421,147496-v1.0.0,good,"String name = request.getParameter(""name"");
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
stmt.setString(1, name);
ResultSet rs = stmt.executeQuery();
",0,3630.0
5422,146784-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3631.0
5423,146784-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",0,3632.0
5424,148204-v1.0.0,good,"PreparedStatement statement = connection.prepareStatement(""INSERT INTO table (column) VALUES (?)"");
statement.setString(1, data);
statement.executeUpdate();
",0,3637.0
5425,146386-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    String query = ""SELECT * FROM table WHERE column = ?"";
    preparedStatement = connection.prepareStatement(query);
    preparedStatement.setString(1, data);
    ResultSet resultSet = preparedStatement.executeQuery();
    // process result set
} catch (SQLException e) {
    // handle exception
} finally {
    try {
        if (preparedStatement != null) {
            preparedStatement.close();
        }
    } catch (SQLException e) {
        // handle exception
    }
}
",0,3639.0
5426,147810-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update feston set hitcount=hitcount+ 1 where teazelling='"" + pseudotetramera + ""'"");",1,3640.0
5427,147810-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update spurrite set hitcount=hitcount+ 1 where pseudospiritually=?);
sqlStatement.setString(1, data);
",0,3641.0
5428,147810-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3642.0
5429,147810-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",0,3643.0
5430,147810-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update replotter set hitcount=hitcount+ 1 where cuitled='"" + dysadaptation + ""'"");",1,3644.0
5431,147810-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update upsend set hitcount=hitcount+ 1 where bespattering=?);
sqlStatement.setString(1, data);
",0,3645.0
5432,148002-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update mydriasis set hitcount=hitcount+ 1 where remuda='"" + asterospondylous + ""'"");",1,3646.0
5433,148002-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update wedges set hitcount=hitcount+ 1 where salt=?);
sqlStatement.setString(1, names[i]);
",0,3647.0
5434,148002-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",1,3648.0
5435,148002-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    preparedStatement.setString(1, names[i]);
    preparedStatement.addBatch();
}
int resultsArray[] = preparedStatement.executeBatch();
",0,3649.0
5436,148002-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update demifarthing set hitcount=hitcount+ 1 where preeruption='"" + relatively + ""'"");",1,3650.0
5437,148002-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""update saffior set hitcount=hitcount+ 1 where obtesting=?);
sqlStatement.setString(1, names[i]);
",0,3651.0
5438,147292-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select epimeride from dimorphic where inchain='"" + fiscalize + ""'"");",1,3652.0
5439,147292-v1.0.0,good,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select lightwards from sulphuric where boasted=?);
sqlStatement.setString(1, data);
",0,3653.0
5440,147292-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",1,3654.0
5441,147292-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",0,3655.0
5442,147292-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select homophiles from quadrantly where propriatory='"" + sinecurist + ""'"");",1,3656.0
5443,146259-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select zoophiles from successory where extracts=?);
sqlStatement.setString(1, data);
",0,3657.0
5444,146259-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",0,3658.0
5445,146259-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3659.0
5446,146259-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",0,3660.0
5447,146259-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update syntonize set hitcount=hitcount+ 1 where penumbras='"" + bigot + ""'"");",1,3661.0
5448,146259-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update impaternate set hitcount=hitcount+ 1 where rewet=?);
sqlStatement.setString(1, data);
",0,3662.0
5449,146340-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3663.0
5450,146340-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",0,3664.0
5451,147444-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update pyrolignite set hitcount=hitcount+ 1 where mesomeres='"" + roentgenologies + ""'"");",1,3665.0
5452,147444-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('update arrivist set hitcount=hitcount+ 1 where barf=?);
sqlStatement.setString(1, data);
",0,3666.0
5453,147444-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",1,3667.0
